"","ID","R","Python","SQL","Tableau","PowerBI","Azure","Excel","Talend","SAS","Spark"
"3473","844340451555ee465d15556768c716c2",0,0,0,0,0,1,1,0,0,0
"3474","a5e5fb66347726b8d2b949307d688bba",1,0,0,0,0,0,1,0,0,0
"3475","71bc458a664e506cc8e3c7344be2d91e",0,0,0,0,0,0,0,0,0,0
"3476","5881e6f8bd8d02e4916468ff8096b013",0,1,0,0,0,0,0,0,0,0
"3477","7d863be16145d89098bc73f09267b6e8",0,0,0,0,0,0,1,0,0,0
"3478","ad792205d1bba4aee494e336faf56507",0,0,0,0,0,0,1,0,0,0
"3479","b96f94ef24ed0039fc1327f6cab44180",0,0,0,0,0,0,1,0,0,0
"3480","ddc474c8b993efe375b1be6b09106627",0,0,0,0,0,0,1,0,0,0
"3481","00befc37123f2380ac860d3aaf207556",0,0,0,0,0,0,0,0,0,0
"3482","8a23c35cfac086277c592f98082fc250",0,0,0,0,0,0,0,0,0,0
"3483","540f9e221eccd210438962e5f87ce5eb",0,0,0,0,0,0,0,0,0,0
"3484","405051d0710489a2a51b13d52c1375ca",0,0,0,0,0,0,1,0,1,0
"3485","63820d791d7b60b8eb168706662e2366",0,0,0,0,0,1,0,0,0,0
"3486","e3be4ba3e884005854689af1de3783ec",1,0,1,0,0,1,0,0,0,0
"3487","6f5aae869d5ff7cddd4dc92bedee61b0",1,1,1,1,1,0,1,0,0,0
"3488","36226d9cfb9a53709ea61e182f3d48ec",0,0,0,0,0,0,0,0,0,0
"3489","2739a8e4c5950cfd064633b3c411bc21",0,0,1,0,0,0,0,0,0,0
"3490","f954333c858056a443b589b1ff19c4f2",0,0,0,0,0,0,0,0,0,0
"3491","269ab09e8808bec919ffa33dbfacf60b",0,1,1,1,0,1,0,0,0,0
"3492","065eb72ea23dc61317da5d55c334e62a",0,0,1,0,0,0,0,0,0,0
"3493","241df959cf239a68b5c0c62a2d8f22c8",1,1,1,0,0,0,1,0,0,0
"3494","bec0be874d532aeabfe386c471c07d02",1,1,1,0,0,0,1,0,0,0
"3495","10bb8f9012c64081fa47d83eccc03740",1,1,1,0,0,0,1,0,0,0
"3496","c826e4b501a601f68b6bffaadddf2c32",0,0,0,1,0,0,1,0,0,0
"3497","a57b95d9a650c8b946a01265f3c29708",0,0,0,0,0,0,1,0,0,0
"3498","9306a868e0c65486da09ae72ebb6d8c9",1,1,0,0,0,1,0,0,0,0
"3499","adf67ca429b61f76f13d248e63b2c402",1,0,0,0,0,0,1,0,0,0
"3500","3a2029576f0ea7fb63d4aa15d0e612c5",1,1,0,0,0,0,1,0,0,0
"3501","e7d0f9601ed11fd4735217e9f7c2e7ca",1,0,0,0,0,0,0,0,0,0
"3502","fae42fd5b00f4d87f5459d0ffcd0f1c3",0,0,0,0,0,0,0,0,0,0
"3503","fdb2edc0b9f23c6d6d58723fccae2c4c",0,0,0,0,0,0,1,0,0,0
"3504","e00a543422f7802af9b342260e471e37",1,0,0,0,0,0,1,0,0,0
"3505","c725e055074476d5c1ff4c655da8f346",1,1,1,0,0,0,0,0,0,0
"3506","c4b7c6d158ae236fce86330ae2f8805a",0,1,1,1,1,0,0,1,0,0
"3507","05f3b8cfa8fbb9c1de684c6763ac9bc1",1,0,0,0,0,0,1,0,0,0
"3508","6577253d64627a24ea07cc4f2c26d542",0,0,0,0,0,0,0,0,0,0
"3509","f47259f93a2e09199080086fb6288495",1,0,0,0,0,0,1,0,0,0
"3510","552878d5c9e724a117d22ceedb580671",0,0,0,0,0,0,0,0,0,0
"3511","6498b016d9318d306f883ae5f2c5c814",0,0,0,0,0,0,1,0,0,0
"3512","520edb0868429394cbd22ff2a138efc2",0,0,0,0,0,0,1,0,0,0
"3513","b55a963e92bc06803dfd6b1c4ef0e05a",0,1,0,0,0,0,1,0,0,1
"3514","c5f81f0d432de7a4c79538a41f7265ae",1,0,1,0,0,0,0,0,0,0
"3515","988f0391af9824443cdffaa8b2a8f0cc",0,0,0,0,0,1,1,0,0,0
"3516","8316b4ce9b21a4af4ebe1ef9a2bbd5d9",0,0,0,0,0,1,0,0,0,0
"3517","16a6df3e7baccafc4e169e9529252505",0,0,1,1,0,0,0,0,0,0
"3518","45700b49c8fb63084b61da8395c95e82",0,1,0,0,0,0,1,0,0,0
"3519","7f0bbcd7cbcd4699b380de5fc925ae05",0,0,0,0,0,0,0,0,0,0
"3520","e064d95dcb95711055b09c9943e13957",0,0,1,1,0,1,0,0,0,0
"3521","424e471f008d75a3561c5b24a685a1e3",0,1,0,0,0,0,0,0,0,0
"3522","345d7712f74772147fc501d12877b6bb",0,0,0,0,0,0,0,0,0,0
"3523","5cfd817cbde213a35a6c088a4f5c3b86",0,0,0,0,0,0,0,0,0,0
"3524","35d55921f859cdf21465c3e34d0f7ee3",0,0,1,0,0,0,0,0,0,0
"3525","0df470c005fb201303f077e61bb70b4f",0,0,0,0,0,0,1,0,0,0
"3526","6ad8a12d8c67ade500d902ce637297eb",1,0,0,0,0,0,0,0,0,0
"3527","95b98a13b28abcb3507305d893f64f5c",0,0,0,0,0,0,1,0,0,0
"3528","ef8f351f1a585dfd4ed2787992c77c12",0,0,0,0,0,0,0,0,0,0
"3529","8e19b2a272351db67290cb90afc07408",0,0,0,0,0,1,0,0,0,0
"3530","546926aecf10540e5e51a335615c20ff",0,0,0,0,0,0,0,0,0,0
"3531","fa3fb9812c0ea206fce49e59bb05d69a",0,0,0,0,0,0,0,0,0,0
"3532","84821b43ec205aedc0f040ce9c51506b",0,0,0,0,0,0,1,0,0,0
"3533","d1dba879752ef0f7655fe4017e71ac7f",0,0,0,0,0,0,1,0,0,0
"3534","6f2ee3e8718fbc57d81aca0ca9795389",0,0,1,0,0,1,1,0,0,0
"3535","79bd7815b0b54b8cdb5b21ec1bbe16a5",0,0,0,0,0,0,1,0,0,0
"3536","873a478e5556bb74473b8fd77fa6d1cc",0,0,0,0,0,0,0,0,0,0
"3537","b7144105598f559da28529ed8001b0d2",0,0,0,0,0,0,1,0,0,0
"3538","a3cf49cfa1c15cf5254d5f01ea48c0a6",0,0,0,0,0,1,0,0,0,0
"3539","406a762324b89a83cfeb5d8b8269d1ac",1,1,1,0,0,0,1,0,0,0
"3540","0609f23743c9c6e7a41163cf595f8cbd",1,1,1,0,0,0,0,0,0,0
"3541","af64fc802a12e2709d103bb3bc0e4bdb",1,0,1,0,0,1,1,0,1,0
"3542","7e295fc3d46df1656e05146d45102c78",0,0,0,0,0,0,0,0,0,0
"3543","fc9466518079d57503be66788a2b09af",0,0,1,0,0,0,1,0,0,0
"3544","f6fbc5b45c07afd49250a2711fd49b8f",0,0,0,0,0,0,1,0,0,0
"3545","6b9bec48340a46cebd6a0e5f92e9872b",0,0,1,0,0,0,1,0,0,0
"3546","7c51112072390dba7ed7d4e4882d859f",1,0,1,0,0,0,0,0,0,0
"3547","6c812775fec5f9a626e6816d9e4041b5",0,0,0,0,0,0,1,0,0,0
"3548","3bb8635d43d2afb1fb82eec73140434b",0,0,1,0,0,0,0,0,0,0
"3549","2d1c6ea3d0c8e8770f166c75be1e71b9",0,0,0,0,0,0,0,0,0,0
"3550","e58c631e6bd51fc29dd27da724f1de4a",0,0,1,0,0,0,1,0,0,0
"3551","9e12bbdb227c1ff9b4fbfe0a1a02a73f",0,0,1,0,0,0,1,0,0,0
"3552","ea637c80f77a7b0cb2ecc9177091455f",1,0,0,0,0,0,1,0,0,0
"3553","6233dc19476c2bd43696804a1b084551",0,0,0,0,0,0,0,0,0,0
"3554","0cb66d45b81c8b1b844dac78ef4513e1",0,0,0,0,0,0,0,0,0,0
"3555","090b9d21ab3fcb424b5fa0d88d79bdc7",1,0,0,0,0,0,0,0,0,0
"3556","7862831f338930504202ccaf78f4eafe",0,0,0,0,0,0,0,0,0,0
"3557","f3faea520226f04e01d2e6acaf7b67db",0,0,0,0,0,0,0,0,0,0
"3558","c9e8d7d6e4fc0858915fddddf7a3b01a",0,0,0,0,0,0,0,0,0,0
"3559","346e0c2963caadaa8ae0e971aaf11575",0,1,1,1,0,0,1,0,1,0
"3560","1c3158fe107a9e7e100f4dcc01c91c32",0,0,1,0,0,0,0,0,0,0
"3561","82e47a510ccbba561490c5d8dcfec47a",0,0,1,1,0,1,0,0,0,0
"3562","e649281476ae5951829501556b441a81",0,0,0,0,0,0,0,0,0,0
"3563","8d54b7c4ba73b03b2b1965c673f49fa5",0,0,0,0,0,0,0,0,0,0
"3564","38e1e41088a90c00b963a7e32374eeb5",0,0,0,1,0,0,1,0,0,0
"3565","cabd30b55280f26dc1a132f33e8c8691",1,0,1,1,0,0,0,0,0,0
"3566","531d003ccad266373db8284115470fdb",0,0,0,0,0,0,0,0,0,0
"3567","e7ec897af03ea8e22ff53d0579dc2d2d",0,0,0,0,0,0,1,0,0,0
"3568","a2602f9ffab4034ab5604b4350f3d5cc",1,1,0,0,0,0,0,0,0,0
"3569","ac50e2f3e5b489a2400867e973bf3ac4",0,0,0,0,0,0,1,0,0,0
"3570","4a2c1a6c6d578557693cb94875d9c5b5",0,0,0,0,0,0,0,0,0,0
"3571","a0b6b29baad2cd874e3bf057ab42801d",0,0,0,0,0,0,1,0,0,0
"3572","37c60b3d5a3762cda1957130d079dd80",0,1,0,0,0,0,0,0,0,0
"3573","a6a572ad78d4b4ebc25a9db678e0a19e",0,0,0,0,0,0,0,0,0,0
"3574","fbfcfbb0b4b6cb3e5d8360a0176905b5",0,0,0,0,0,0,0,0,0,0
"3575","712b06e4782bd0026feb299c423579e4",0,0,0,0,0,0,0,0,0,0
"3576","2e9ccc9ae54e0b5c7dc9a7238c0f920c",0,0,1,0,0,1,0,0,0,0
"3577","8153c8e2e5273f128b3148b5f2870af7",0,0,0,0,0,1,0,0,0,0
"3578","028dcd078eed6f8055d08662df4af305",0,0,0,0,0,0,1,0,0,0
"3579","ecdef51b3c49aca11ec1be2b323af082",0,0,0,0,0,0,0,0,0,0
"3580","8f94b65087b78f4100af881f21118111",0,0,0,0,0,0,0,0,0,0
"3581","fa675862e1f402994bfc015e5970cfa0",0,1,0,0,0,0,0,0,0,0
"3582","7d75d985aa2cf5ab31786e5850426c99",0,1,0,0,0,0,0,0,0,0
"3583","46520e487766dc84a6d6fb17f3a9886a",0,1,0,0,0,0,1,0,0,0
"3584","9d73889cc615a48a8d8edc11b4c6f593",0,0,0,0,0,0,0,0,1,0
"3585","8131dc5600c48bfcbdf34f21eac54d5c",0,1,1,1,0,1,0,0,0,0
"3586","7a24e7cd7adb323fe6320bfb2f24bfc6",0,0,0,0,0,0,0,0,0,0
"3587","e32b54e8b17a844bd7b77b80ea2c0da0",0,0,1,0,0,0,1,0,0,0
"3588","bf2dd5393dc8da641f3032b23f06b66c",0,0,0,0,0,0,1,0,0,0
"3589","834684d5d43dd80ce9f6e034ba82ac6c",0,0,0,0,0,0,0,0,0,0
"3590","aaefef27173da44e91f423ba1d11b720",1,0,1,0,0,0,0,0,0,0
"3591","617da57a4f1bb0f3813ffad489beb1bf",0,0,0,0,0,1,1,0,1,0
"3592","a4831940aa4ec2fd6427be4f320c4fac",0,0,0,0,0,0,0,0,0,0
"3593","a2d8fedf368097b1610430e077d11627",0,0,0,0,0,0,0,0,0,0
"3594","6a460ded47565e804f8705374c53da1e",0,1,0,0,0,1,0,0,0,1
"3595","453bdfcf8a46696099ee35ff28b861c3",0,0,0,0,0,0,1,0,0,0
"3596","32823b99ea3a7a03f7c0813bc345c47f",0,1,0,0,0,0,0,0,0,0
"3597","429c3136c6a951d6b47587b0462cd8cf",0,0,0,0,0,0,0,0,1,0
"3598","ebef0df1337c2c4339e932c2ef370e95",0,1,1,1,0,1,0,0,0,0
"3599","1ed54dfcb6671f255295cc781db6cea3",0,0,0,0,0,0,0,0,0,0
"3600","98c76d760dc98434c600449929e11d47",0,0,0,0,0,1,0,0,0,0
"3601","51c7c0663968cf71e3688996681fa350",0,0,1,0,0,1,0,0,0,0
"3602","5a2812b7f1ec8c03ff2c0533d2d4e74c",0,0,0,0,0,0,0,0,0,0
"3603","f4fb202c92e3502b353a7151e3d4170a",0,0,0,0,0,1,0,0,0,0
"3604","7ef1b84ab03e0170a86fcd3fd3cb1a92",0,0,0,0,0,0,0,0,0,0
"3605","225dc5c1f4fff9da04fdfc974d8100e5",0,0,0,0,0,0,0,0,0,0
"3606","ad00f8fc0ac5e60b7ae828be32754d05",0,1,0,0,0,0,1,0,0,0
"3607","89dc962198600a839271937102a17462",0,0,0,0,0,0,1,0,0,0
"3608","e3d22cbba5ba2c6457f7a83a34443ff1",0,0,0,0,0,0,0,0,0,0
"3609","0ef58112fabad8f1b65197db5d7b853e",0,0,0,0,0,0,1,0,0,0
"3610","3b26e9911413d0a3f742d7bf53c95687",0,0,1,0,0,0,0,0,0,0
"3611","fdde97a517c0952ab68ef6bfd0f4ce1c",0,0,1,0,0,0,1,0,0,0
"3612","551b90e0036a7feb92ee0805d972b307",0,0,0,0,0,0,0,0,0,0
"3613","9bfa3bd576e982f67dcdebcab9f20e83",0,0,0,0,0,0,0,0,0,0
"3614","9114d91c7f66a6335febcf6ae6d61331",0,0,1,0,0,0,1,0,0,0
"3615","d3c63c9dec62f968cc767f021b01e2b9",0,1,1,0,0,1,0,0,0,0
"3616","2028e7edbe319a62e270f871c17f31c6",0,0,1,0,0,0,1,0,0,0
"3617","fd38c14a1c466891d8fcd55a35a70bd8",1,0,0,0,0,0,1,0,0,0
"3618","a38ceda3a50ddde83ce5014d7ed6094b",0,1,0,0,0,0,0,0,0,0
"3619","7396ba5f9003702d7596a9453883df9b",1,1,1,0,0,0,1,0,0,0
"3620","cd7b46cfa6cec5710fe461d06cbba66e",1,0,0,0,0,0,0,0,0,0
"3621","1c1e68d6bc2b0a42779c9dd403f4faf2",1,0,0,0,0,1,0,0,0,0
"3622","822fdfd2e7afe9401b2d4cc60f8acecb",0,0,0,0,0,0,0,0,0,0
"3623","c7fcf8276a9bb4ed5abcb949578f0ff1",0,0,0,0,0,0,1,0,0,0
"3624","57066bcf422e8ccde12a6aeb7c0178fd",0,0,0,0,0,0,0,0,0,0
"3625","6e6f462c6701a84a98222dcf29eead12",0,0,0,0,0,1,1,0,1,0
"3626","bda2ef623a665557a7e29fbe85159b80",0,0,1,0,0,0,1,0,0,0
"3627","795c13d3b6d23951031049693e46f268",1,0,0,0,0,0,0,0,0,0
"3628","2970aa2923318a440ebc8cad9caa4251",1,0,0,0,0,1,0,0,0,0
"3629","d8bbbf72ac0c4a5b2e39cbec073822c3",0,0,0,0,0,0,1,0,0,0
"3630","a558011559a4cf2e669191b60ddbfaca",0,0,1,0,0,0,1,0,0,0
"3631","30541723d87fbd67f599ca866f8c7b00",0,0,0,0,0,0,0,0,0,0
"3632","ee334b746764ba9147cd26cbadb9daac",0,1,0,0,0,0,0,0,0,0
"3633","848490ed7e013b914d3aa5e81919a62d",0,0,0,0,0,0,1,0,0,0
"3634","0e162125707e28319e337061d53b7e5c",0,0,0,0,0,0,1,0,0,0
"3635","6cd338005a97168b69b9ac32a39817e1",0,0,0,0,0,0,0,0,0,0
"3636","81eadef04befe77833edbf526d5bbb1d",0,1,0,0,0,1,1,0,1,0
"3637","a104c177f65b90a6255a20c06f417964",0,0,1,0,0,0,0,0,0,0
"3638","410126fc7ce21f9d122128ae05e5f72c",0,0,0,0,0,0,0,0,0,0
"3639","cddfd49d39e1886872e5bd32d87aae25",0,0,0,0,0,0,0,0,0,0
"3640","593737fc8f857f8066647b9bf7e8d48e",0,0,0,0,0,0,0,0,0,0
"3641","baa244904f33e9e76a37372d966c0f41",0,0,0,0,0,0,0,0,0,0
"3642","3e9da251d9c6068dd6a1559b55ad67a5",1,0,0,0,0,0,1,0,0,0
"3643","796c3f92ed51befd3143063b73a65ffd",0,0,0,0,0,0,1,0,0,0
"3644","177de577a6ddde1b44833c022617812a",0,1,0,0,0,1,1,0,0,0
"3645","84b6e310473b4d69c2dec86e795a6392",0,1,0,0,0,1,1,0,0,0
"3646","089cd036869c05ed22f9dc19b74df5be",0,0,1,1,0,0,1,0,0,0
"3647","59a10774f1b2d6a12f848a1528478d7c",0,0,0,0,0,0,1,0,0,0
"3648","74107bf1df7620f497c540ae2c57a7c2",0,0,0,0,0,0,0,0,0,0
"3649","7ac6c822a84d15d525dc6730761479e5",0,0,0,0,0,0,0,0,0,0
"3650","d826cbe4ab6a8ae97b175a10ec860fbb",0,1,1,0,0,0,1,0,1,0
"3651","9004490a239208c687a4e3bfaa1f18aa",0,0,0,0,0,0,0,0,0,0
"3652","e910713b3c403a8404bf74fca9b29220",0,0,0,0,0,0,0,0,0,0
"3653","14ffed66770a0a1892c394170ef508c9",1,0,1,0,0,0,1,0,0,0
"3654","a8cb2c716a0d63bdd22fcf0e0658aee7",0,1,1,0,0,0,0,0,0,0
"3655","7c66281fb85518e8f12d253ee8f944b5",0,1,1,1,0,0,0,0,0,1
"3656","37b85481598ea5792d6e8556046e0808",0,1,1,0,0,0,0,0,0,0
"3657","89f27488032c6bea7aefabe233006baa",0,0,0,0,0,0,0,0,0,0
"3658","00e90ee3c08ed41fa1d2e48ebeeb48a1",0,0,0,0,0,0,1,0,0,0
"3659","91c10feb673b655fc7777810a51e7642",0,0,0,0,0,0,1,0,0,0
"3660","4bdfa4f87476b03925923e07a7467771",1,1,1,1,0,0,1,0,0,0
"3661","a1e6b8c3f14ab1c19fa6b75524cd751b",0,1,1,1,0,0,1,0,0,0
"3662","c38fa6fc9aa34daae464fa3f4b456787",0,1,1,0,0,0,1,0,0,0
"3663","d7a17a030f00500cef95ed9e18ce2ed6",0,0,0,0,1,0,0,0,0,0
"3664","2b3bc0934056763123af2f24dd924cca",0,0,0,0,0,0,1,0,0,0
"3665","f21aad6e0e5218c709c407cf6d0ada1c",0,0,0,0,0,0,1,0,0,0
"3666","b5295241bd638d3263fca5a1f62143db",0,1,1,0,0,1,0,0,0,0
"3667","d7e5170a91ec453481485f95f5b9bf47",0,0,0,0,0,0,0,0,0,0
"3668","d41f18566527326927fcaaa083e46243",0,0,0,0,0,0,1,0,0,0
"3669","3146e2cda18dd2865d531ae50a478f74",1,0,1,0,0,0,0,0,0,0
"3670","ab49d8661b0ab00a3684e00f35fd2f51",1,0,1,0,0,0,0,0,0,0
"3671","1c754c63ec0b5528f5ad532d2508f4cb",0,1,1,0,0,0,0,0,0,0
"3672","3290d59ddabaa2bdd98a97b9c1de3584",0,0,1,0,0,0,1,0,0,0
"3673","2035751597f7b54929b61b3a2c384c53",1,0,0,0,0,1,0,0,0,0
"3674","db904493f0a707ecb564f75788f5fc53",0,0,0,0,0,0,0,0,0,0
"3675","c1ec1e74f390439c59c9fe01df5e7e3e",0,0,0,0,0,0,1,0,0,0
"3676","11935da45e10a236120c634bc562993b",1,0,0,0,0,0,0,0,1,0
"3677","9fbfa03774acd3ddb914fe982177222d",0,0,1,0,0,0,1,0,0,0
"3678","d0d8fab02d1363db900f8975e2100581",0,0,0,0,0,0,0,0,0,0
"3679","070a1f8f92a1ce2d29764351c694063d",0,0,1,0,0,1,0,0,0,0
"3680","eaf73728a2cc3f8a9f6285d802d684c9",0,0,1,0,0,1,1,0,1,0
"3681","64c8ea5d213f60732e99197fbccd73bd",0,1,0,0,0,0,0,0,0,0
"3682","53daa65c80f1107103cd183410adec72",0,0,0,0,0,0,1,0,0,0
"3683","4bf9bcc078328620f50ca95e6bd5a23c",0,1,0,0,0,0,0,0,1,1
"3684","d29d6b15d6fd5cf14dde4d2b7b11a037",0,1,0,0,0,0,0,0,1,1
"3685","c42364dd6ca2eb413ddf52a350aa8e64",1,1,1,0,0,1,1,0,0,0
"3686","0ea6c886b087aa36ccc28e6774a9a2b5",0,0,1,0,0,0,1,0,0,0
"3687","a42951fbc71ed06d39db7e1c594b862e",0,0,0,0,0,1,0,0,0,0
"3688","4148d37999aed7d0b69ede64b856e006",1,0,0,0,0,0,1,0,0,0
"3689","0bab0a02fc24ac81b0577e4629ee49f5",0,0,0,0,0,0,0,0,0,0
"3690","c8f10eeff04089e755423772cbfd3e57",0,0,0,0,0,0,0,0,0,0
"3691","43467acf694a436f14ca54226cf1fe3a",1,1,1,1,1,1,0,1,0,1
"3692","ad9821a5965162c54999f17641f450e9",0,0,0,0,0,0,0,0,0,0
"3693","08e56e50cee87f5146d7b40680369fff",0,0,0,0,0,0,1,0,0,0
"3694","afe711890c5cc518873280f476b2280e",0,0,0,0,0,0,1,0,0,0
"3695","6096be61ba5b223a099c27e2cf03fade",0,0,0,0,0,0,0,0,0,0
"3696","c2a9811b117cfdc12f0ad4d2bad555bb",0,0,0,0,0,0,0,0,0,0
"3697","8875905564a79e5c3c15ff991f062b37",0,0,1,0,0,0,1,0,0,0
"3698","c5a7962bdb22354c79e305dc78344b26",1,0,0,0,0,0,0,0,0,0
"3699","72fd688a960f5ea6057a3a54f7be9b2d",0,0,1,1,0,0,1,0,0,0
"3700","9f614b41ca9a0ddbe253d64491eb0f4e",1,0,0,0,0,0,1,0,0,0
"3701","ae21def5d9ebe28ebec0dcdb4c149ba3",0,0,0,0,0,0,1,0,0,0
"3702","c8063026b79fb57b92e42d6b9beccfd9",0,0,0,0,0,0,1,0,0,0
"3703","b7cdcb4c3d16450a7d93a75627812f1f",0,0,0,0,0,0,0,0,0,0
"3704","1c5e824023c0fc9621ab3536e4c941e7",0,1,0,0,0,1,1,0,0,0
"3705","e745181984eb9b12f9510a97368b7e91",0,0,0,0,0,0,0,0,0,0
"3706","9bf9574059d6563a0524ed527559feac",0,0,0,0,0,0,0,0,0,0
"3707","581a6a5562a886e21a76273775bc9361",1,0,1,0,0,0,1,0,0,0
"3708","add932b6ae2c6c97dc104f36161f2425",0,0,0,0,0,0,0,0,0,0
"3709","47bad494f66e6416894c0108c2764fae",0,0,1,0,0,0,1,0,0,0
"3710","ee6db1284c40d3a07dd192135afaa164",0,1,1,0,0,1,0,0,0,0
"3711","1ce5eb808363c7612f0471b3d101e764",0,1,1,0,0,1,0,0,0,0
"3712","16e454be6722d0361b1ec7de3c707ceb",0,0,0,0,0,0,1,0,0,0
"3713","e50770a4d93b70c9c3422eb5f33b0a42",0,0,0,0,0,0,0,0,0,0
"3714","9989c9f236d8204ecf11d1c9775746b0",0,0,0,0,0,0,0,0,0,0
"3715","be3aed86614d1a441f39e483cb0f8dcd",0,0,0,0,0,0,0,0,0,0
"3716","f4a0ee196efeafe99ea89089650bdedc",0,0,0,0,0,0,0,0,0,0
"3717","30a2348384f21dec9363b312cee3e9e5",0,0,0,0,0,0,0,0,0,0
"3718","1464bff1a495d878608cf289ac4d6402",1,0,1,0,0,1,0,0,0,0
"3719","a3c86a6e7561768ea6305288bd6495c6",0,0,0,0,0,0,0,0,0,0
"3720","a9522379bdfeefe513ecf1d8a27bbfec",0,0,0,0,0,0,1,0,0,0
"3721","51be2329f1aee3481a7dae64f4722d3d",0,0,0,0,0,0,1,0,0,0
"3722","270bd07a46f8de8e9e459fe3bd4296b1",1,0,0,0,0,0,1,0,0,0
"3723","92d1e5e9f8ca1626ea84df243a0b062a",0,0,0,0,0,0,0,0,0,0
"3724","5946fb549107851b65b90adb0f5c6403",0,0,0,0,0,0,1,0,0,0
"3725","2eb7cdc9fc08e6c993a1488a9686d203",0,0,1,0,0,0,0,0,0,0
"3726","fb215475108df0c028d33aa4d61ba8e7",0,0,1,1,0,0,1,0,0,0
"3727","d876b8d8379cac5a751d0fcba297d3b6",0,0,0,0,0,0,0,0,0,0
"3728","93e95a14b52afcd5fdc2b1cdab953757",0,0,0,0,0,0,0,0,0,0
"3729","c5c5a11d42e8cccfe813d8a709c3adfe",0,0,0,0,0,0,0,0,0,0
"3730","9ead964ba08e2b412fde5b5df2b54f5b",1,0,0,0,0,0,1,0,0,0
"3731","594dc47a4a757f7cba0ebaeb407bd151",0,0,1,0,0,1,1,0,0,0
"3732","63e156ba30c9d946d2602e265db4cedd",0,0,0,0,0,0,1,0,0,0
"3733","762e28998d4ac2906cd0e595d466bf2e",0,0,1,0,0,1,0,0,0,0
"3734","2ec0d25e79a18f522be546ed394a7ceb",0,0,1,0,0,1,0,0,0,0
"3735","74d5ad1ba6d97d1833ffe591bdd0f2b1",0,1,0,0,0,0,0,0,0,0
"3736","61a2fe0acfc7470f9ee72ff7df7fcc9c",0,0,0,0,0,0,0,0,1,0
"3737","fd5b8f6123425e47f3ff5816e041428a",0,0,0,0,0,0,1,0,0,0
"3738","de520466eab6a2ed267ec321f3993269",1,0,1,0,0,0,1,0,0,0
"3739","43533aea2993b25555a8bd65f2c6ad74",0,0,0,0,0,0,1,0,0,0
"3740","0f1a7ce97ef76316d4840f9ad4b00ff1",1,0,0,0,0,0,0,0,0,0
"3741","705cf4dc35896ff5ceae828960715abf",0,0,0,0,0,0,1,0,0,0
"3742","b54fb36a97f84640bac647bfcb4f30bb",1,0,0,0,0,0,0,0,0,0
"3743","bfb878fc89ead4a74f40480afe896a8e",0,0,0,0,0,0,0,0,0,0
"3744","d03d1b519ba40be7d23d238af213bddf",0,1,0,0,0,0,0,0,0,0
"3745","6a4eb797eb7e8ddb6772abf250a082a2",0,0,0,0,0,0,0,0,0,0
"3746","9d8dd0a9e02a549a32592f91e7e7eef0",0,0,0,0,0,0,1,0,0,0
"3747","95193a49d44a9def0a5e99047a3bc053",0,0,0,0,0,0,0,0,0,0
"3748","2cbd816c6a66406151a66f87d6bae63f",0,1,0,0,0,1,1,0,0,0
"3749","0c1ea5241cbb7bdd62dfa441b7edadab",0,0,0,0,0,0,1,0,0,0
"3750","ed9ca3b56a2f8c5e76540fff88181c91",0,0,0,0,0,0,0,0,0,0
"3751","9d86e933bf14c6e068f2c408bdbbf2ab",1,0,1,1,0,0,0,0,0,0
"3752","f7078c24ee8bbc8892f69a0726c07aa9",0,0,0,0,0,0,1,0,0,0
"3753","82c35e9a2558f248d7116db2d93049ef",0,0,0,0,0,0,1,0,0,0
"3754","1ebe644b3d5a8a5fb9d2ddf6814653d3",1,0,0,0,0,0,1,0,0,0
"3755","5d62108cdacb22bca3e9a226d5ae79d0",0,0,0,0,0,0,1,0,0,0
"3756","454e1caecd96a679c4786da75e8dc277",0,0,0,0,0,0,1,0,0,0
"3757","97cffed276e0338935fbf2f42528d502",0,0,0,0,0,0,1,0,0,0
"3758","33cb17e3e80c37619f6fdb8c0d3bbef9",0,0,0,0,0,0,1,0,0,0
"3759","c1ace25db41277cbac2b53d4acd7390b",0,0,0,0,0,0,0,0,0,0
"3760","2b368b97bf51ef6cad4c1553f9419a5d",0,0,0,0,0,0,1,0,0,0
"3761","e96d260d8a8a6e0e8c3ee39a8fb15489",1,0,1,0,0,0,1,0,0,0
"3762","b05ae1d701bdfe6fa09540f6ff236e9c",1,0,1,0,0,0,1,0,0,0
"3763","6ec34313d16f0e50d5840efdaae82b7d",0,1,0,0,0,1,0,0,0,0
"3764","05da1d44e5f719178dda173756021904",0,1,0,0,0,1,0,0,0,0
"3765","7147ef2a68f349e0b20d45157d5cd491",1,0,0,0,0,0,1,0,0,0
"3766","1c5d03430fe21673966796bf66d87b99",0,1,0,0,0,0,0,0,0,0
"3767","5562ee3671214b72b76d7afa380711bd",0,1,1,0,0,1,1,0,0,1
"3768","021677677ea35e2108365d6c0cf50cf4",0,0,1,0,0,0,1,0,0,0
"3769","b7c38047d1ff5c2186627ae5d2ec823d",0,0,0,0,0,0,0,0,0,0
"3770","3eb22ec9476aa89436f2ce7856a5e440",0,0,0,0,0,0,0,0,0,0
"3771","7ef324005e1d67b91fca5de32aaa95aa",0,0,0,0,0,0,0,0,0,0
"3772","72fb30fcd359df2024573771bad97cb4",0,0,0,0,0,0,0,0,0,0
"3773","e9477a679125e2d2bc95243082f2c0bc",0,0,0,0,0,0,0,0,0,0
"3774","f1c1306982eaead64112df11c9181509",0,0,0,0,0,0,0,0,0,0
